九洲饭店,#genre#
冬季到台北来看雨,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/Pd8qTC385qKJVXaXcKj%40%40hd.m3u8
讲不出告别,https://vd2.bdstatic.com/mda-pk03y449fmji5t41/cae_h264/1698809955298408352/mda-pk03y449fmji5t41.mp4
如果你把我灌醉,https://vd4.bdstatic.com/mda-pkci118vahbbaztd/hd/cae_h264/1699932044734032455/mda-pkci118vahbbaztd.mp4
生活很累我无路可退,https://vd4.bdstatic.com/mda-pjmec6eh78etewf8/hd/cae_h264/1698494199211287525/mda-pjmec6eh78etewf8.mp4
如果再回到从前,https://vd2.bdstatic.com/mda-mm4dc43xhfxjyhs0/576p/cae_h264/1652642921900616095/mda-mm4dc43xhfxjyhs0.mp4
累了也想喝点酒,https://vd3.bdstatic.com/mda-ndpg6aqsby88y9rq/576p/cae_h264/1654056741933809690/mda-ndpg6aqsby88y9rq.mp4
最远的你是我最近的爱,https://vd2.bdstatic.com/mda-ma2dczitwa9581wv/v1-cae/hd/mda-ma2dczitwa9581wv.mp4
天堂一定很美,https://vd3.bdstatic.com/mda-pes83y3e0qsjnktv/hd/cae_h264/1685342028272274631/mda-pes83y3e0qsjnktv.mp4
不,https://vd2.bdstatic.com/mda-ne5fb6xaj6umtjs1/540p/h264_cae_delogo/1651834193518527527/mda-ne5fb6xaj6umtjs1.mp4
把悲伤留给自己,https://vd3.bdstatic.com/mda-nchgh3tx4easc0ck/hd/cae_h264_delogo/1647605142713111153/mda-nchgh3tx4easc0ck.mp4
泪别故乡,https://vd3.bdstatic.com/mda-pkkepkhcgs9fidqm/hd/cae_h264/1700571755595251962/mda-pkkepkhcgs9fidqm.mp4
甘心情愿,https://vd3.bdstatic.com/mda-nkkzyu1pyn84cexw/cae_h264/1669075729000303798/mda-nkkzyu1pyn84cexw.mp4
还是小时候最安逸,https://vd4.bdstatic.com/mda-pirbdpfr52uphmw8/576p/h264/1695715422343708412/mda-pirbdpfr52uphmw8.mp4
我们去约会,https://vd2.bdstatic.com/mda-pj41zfvqqpm84zaw/576p/h264/1696469150545578257/mda-pj41zfvqqpm84zaw.mp4
八十一难七十二变,https://vd2.bdstatic.com/mda-pfrancx96tspd66k/hd/cae_h264/1687765270753135890/mda-pfrancx96tspd66k.mp4
借我一点爱,https://vd3.bdstatic.com/mda-mb3r529tjix8gmq8/v1-cae/hd/mda-mb3r529tjix8gmq8.mp4
世界由我造,https://vd3.bdstatic.com/mda-pijmi1462ktm3r5w/576p/h264/1695223632361077763/mda-pijmi1462ktm3r5w.mp4
爱的迷魂汤,https://vd4.bdstatic.com/mda-nk5dp935bpf42n00/hd/cae_h264/1667728003532208158/mda-nk5dp935bpf42n00.mp4
人老心别老,https://vd2.bdstatic.com/mda-pjmbzpij68z2ztm3/720p/h264/1697963317423923807/mda-pjmbzpij68z2ztm3.mp4
我内心的宇宙,https://vd2.bdstatic.com/mda-pbahrgquztgktanp/576p/h264/1676118758976533162/mda-pbahrgquztgktanp.mp4
疯狂青蛙,https://vd4.bdstatic.com/mda-kerirz78638dnj1f/hd/mda-kerirz78638dnj1f.mp4
晚秋,https://vd2.bdstatic.com/mda-kipe35zz6r2siw2y/v1-cae/hd/mda-kipe35zz6r2siw2y.mp4
你把爱情给了谁,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1210771&response=res&format=mp4&type=convert_url
38度6,https://vd4.bdstatic.com/mda-pei1p65sureunpg7/576p/h264/1684458852396488128/mda-pei1p65sureunpg7.mp4
九月九的酒,https://vd2.bdstatic.com/mda-pjnkfwtenfed8gq6/hd/cae_h264/1698109194629697968/mda-pjnkfwtenfed8gq6.mp4
你在家乡还好吗,https://vd2.bdstatic.com/mda-kmdd3npen631zids/v1-cae/hd/mda-kmdd3npen631zids.mp4
小芳,https://vd3.bdstatic.com/mda-nk5k1vqjttcyiq4u/hd/cae_h264/1667744518384175972/mda-nk5k1vqjttcyiq4u.mp4
女人不是辘轳,https://vd4.bdstatic.com/mda-kk7pgt1vf8tcygtk/v1-cae/hd/mda-kk7pgt1vf8tcygtk.mp4
爱悠悠情悠悠,https://vd3.bdstatic.com/mda-pdpeaznyn4kzr3ic/hd/cae_h264/1682335425172957059/mda-pdpeaznyn4kzr3ic.mp4
青青河边草,https://vd4.bdstatic.com/mda-pdmrxcwi65430615/hd/mda-pdmrxcwi65430615.mp4
爱情鸟,https://vd2.bdstatic.com/mda-pk8j9gk1ex7j8tes/cae_h264/1700114496095772039/mda-pk8j9gk1ex7j8tes.mp4
醉过多少回,https://vd4.bdstatic.com/mda-mmumg7576ctr7y4q/hd/cae_h264/1640792036223645722/mda-mmumg7576ctr7y4q.mp4
山路十八弯,https://vd3.bdstatic.com/mda-mjw33iy4876ua8t7/hd/cae_h264/1635646754250848761/mda-mjw33iy4876ua8t7.mp4
你别走,https://vd2.bdstatic.com/mda-nj7kv8dbu7hwxhgz/hd/cae_h264/1665240635936409440/mda-nj7kv8dbu7hwxhgz.mp4
九百九十九朵玫瑰,https://vd3.bdstatic.com/mda-kcui7hzzt35dvxzs/v1-cae/hd/mda-kcui7hzzt35dvxzs.mp4
为了谁,https://vd4.bdstatic.com/mda-me24muyqmz1knzpj/hd/cae_h264/1620012411524620072/mda-me24muyqmz1knzpj.mp4
世间始终你好,https://vd4.bdstatic.com/mda-pdna1m07h4e8bu3t/hd/cae_h264/1682261925440459871/mda-pdna1m07h4e8bu3t.mp4
不装饰你的梦,https://vd2.bdstatic.com/mda-nhv9padmc1dkac9p/hd/cae_h264/1661949070579716558/mda-nhv9padmc1dkac9p.mp4
一剪梅,https://vd2.bdstatic.com/mda-pa84pgu59c9a9vcp/576p/h264/1673234354569698655/mda-pa84pgu59c9a9vcp.mp4
人间第一情,https://vd3.bdstatic.com/mda-kdtfi5er49vdka67/v1-cae/hd/mda-kdtfi5er49vdka67.mp4
无言的结局,http://vd3.bdstatic.com/mda-jenpdiydc7kez9ze/mda-jenpdiydc7kez9ze.mp4
免失志,http://vd3.bdstatic.com/mda-jdngvdh4ru0irwma/mda-jdngvdh4ru0irwma.mp4
杜十娘,http://vd3.bdstatic.com/mda-jekst5s3c341xwyd/mda-jekst5s3c341xwyd.mp4
莫失莫忘,https://vd3.bdstatic.com/mda-km4b452ecvjfva75/v1-cae/hd/mda-km4b452ecvjfva75.mp4
孤独的等待,https://vd3.bdstatic.com/mda-pgcamtuyuhd0ss3e/360p/h264/1689233535154704138/mda-pgcamtuyuhd0ss3e.mp4
从头再来,https://vd3.bdstatic.com/mda-nmc7db57wv6wkzft/hd/cae_h264/1670909400504842086/mda-nmc7db57wv6wkzft.mp4
敖包相会,https://vd3.bdstatic.com/mda-pb0k1ywrtyhtm3m4/hd/cae_h264/1675322479300933309/mda-pb0k1ywrtyhtm3m4.mp4
半斤八两,https://vd3.bdstatic.com/mda-md1gdpt8857zkuj2/480p/h264_cae/1620928569655068744/mda-md1gdpt8857zkuj2.mp4
有啥不如有个好身体,https://vd2.bdstatic.com/mda-pjr841z3ijwscey2/720p/h264/1698299070317087039/mda-pjr841z3ijwscey2.mp4
红尘路上谁不孤独,https://vd3.bdstatic.com/mda-pjm4m53qced5asvd/720p/h264/1697944575748041668/mda-pjm4m53qced5asvd.mp4
醉人的酒苦涩的泪,https://vd3.bdstatic.com/mda-pd8fy0iqi0invauy/sc/cae_h264/1681039193384447190/mda-pd8fy0iqi0invauy.mp4
三杯两盏熬白了头,https://vd3.bdstatic.com/mda-pjp8i2dw8avqmx87/720p/h264/1698127312533323831/mda-pjp8i2dw8avqmx87.mp4
人生这杯酒你可曾喝醉,https://vd2.bdstatic.com/mda-pjw9enqn40si08ba/720p/h264/1698734408989605063/mda-pjw9enqn40si08ba.mp4
人生没有回头路,https://vd2.bdstatic.com/mda-pk03idhfnp6xxu2i/720p/h264/1698805837576627315/mda-pk03idhfnp6xxu2i.mp4
人生需自渡,https://vd4.bdstatic.com/mda-pj66h1q6qf5s63e5/720p/h264/1696653361971314173/mda-pj66h1q6qf5s63e5.mp4
人到中年谈什么自由,https://vd2.bdstatic.com/mda-pj87j1bvecdrn2zi/720p/h264/1696828854844592124/mda-pj87j1bvecdrn2zi.mp4
金包银+爱情总在幻灭时最美,https://vd3.bdstatic.com/mda-niuns57n1zwxnc2k/hd/cae_h264/1664467848317310197/mda-niuns57n1zwxnc2k.mp4
2002年的第一场雪,https://vd2.bdstatic.com/mda-jfuc6inmb7mbtufi/hd/mda-jfuc6inmb7mbtufi.mp4
一生啊,https://vd3.bdstatic.com/mda-pe62fcq6a24h6j1g/hd/cae_h264/1683478244444018751/mda-pe62fcq6a24h6j1g.mp4
三两三,https://vd2.bdstatic.com/mda-nh8eqsnrsuzkdntj/hd/cae_h264/1660044721050438772/mda-nh8eqsnrsuzkdntj.mp4
只有梦里来去,https://vd2.bdstatic.com/mda-pinez2izqcwrg2fc/hd/cae_h264/1695480474305494884/mda-pinez2izqcwrg2fc.mp4
这扯淡的人生,https://vd3.bdstatic.com/mda-mbsbusw90v2kn05t/v1-cae/hd/mda-mbsbusw90v2kn05t.mp4
苦乐年华,https://vd2.bdstatic.com/mda-kmsmrh6we9xzzxu1/v1-cae/hd/mda-kmsmrh6we9xzzxu1.mp4
篱笆女人和狗,https://vd3.bdstatic.com/mda-kh9rqmqwapaw43s9/v1-cae/hd/mda-kh9rqmqwapaw43s9.mp4
月亮知道我想你的方式,https://vd2.bdstatic.com/mda-ngf8h026qkazvysn/576p/h264/1657951240249323136/mda-ngf8h026qkazvysn.mp4
今朝有酒今朝醉,https://vd3.bdstatic.com/mda-nj5hvuqdpw6b4efc/hd/cae_h264/1665089123807878535/mda-nj5hvuqdpw6b4efc.mp4
梦里水乡,https://vd4.bdstatic.com/mda-mcc5ichr42qg4r1p/720p/h264_cae/1620799161082799399/mda-mcc5ichr42qg4r1p.mp4
故乡的原风景,https://vd2.bdstatic.com/mda-pk0ksexd36mc7dx9/576p/h264/1698849734037657150/mda-pk0ksexd36mc7dx9.mp4
爱于错误年代,https://vd3.bdstatic.com/mda-na34r9kddk8sh6q4/sc/cae_h264_nowatermark/1641283723626864526/mda-na34r9kddk8sh6q4.mp4
爱情一阵风,https://vd2.bdstatic.com/mda-naqe10vp53uvywz5/hd/cae_h264_delogo/1643104799430201840/mda-naqe10vp53uvywz5.mp4
逝去的诺言,https://vd4.bdstatic.com/mda-pbpgxzkeu6yby92f/576p/h264/1677239977149060492/mda-pbpgxzkeu6yby92f.mp4
血染的风采,https://vd3.bdstatic.com/mda-mi51ag41c74m9y14/hd/cae_h264/1630892620513794852/mda-mi51ag41c74m9y14.mp4
鲜花满月楼,https://vd3.bdstatic.com/mda-pdtd1a160f3zhpaz/hd/cae_h264/1682743370123812996/mda-pdtd1a160f3zhpaz.mp4
夜夜夜漫长,https://vd4.bdstatic.com/mda-ne3sj6taxuk4evuv/hd/cae_h264_delogo/1651699677408737983/mda-ne3sj6taxuk4evuv.mp4
奔波风雨中,https://vd3.bdstatic.com/mda-mdt1se5h67p0kr5j/hd/cae_h264_nowatermark/1619574013/mda-mdt1se5h67p0kr5j.mp4
哑巴新娘,https://vdse.bdstatic.com//1a3fdd4def6feeef6a49f4c2bfd9fec2.mp4
眉飞色舞,https://vd2.bdstatic.com/mda-mkqi8zsh8r874xii/sc/cae_h264/1637854401020299343/mda-mkqi8zsh8r874xii.mp4
听心,https://vd4.bdstatic.com/mda-ik9za2hmjwpd1y2s/hd/mda-ik9za2hmjwpd1y2s.mp4
潇洒走一回,http://vodcdn.video.taobao.com/oss/ali-video/371d75312720e701b5f3988d46cdf4ef/video.m3u8
曾經心痛,https://vd3.bdstatic.com/mda-nmkm6djk74czbdie/hd/cae_h264/1671635731360861106/mda-nmkm6djk74czbdie.mp4
曾經心痛,http://vodcdn.video.taobao.com/oss/ali-video/0ea34400f2502a94ee14aea506e0042b/video.m3u8
千千阙歌,https://vd3.bdstatic.com/mda-pekhir0i9yce68a1/576p/h264/1684672066966103593/mda-pekhir0i9yce68a1.mp4
千千阙歌,http://vodcdn.video.taobao.com/oss/ali-video/8f45a35108ebe1b1951d2936007e3cd0/video.m3u8
无奈的思绪,https://vd4.bdstatic.com/mda-pb75i3mqydagsf5c/hd/cae_h264/1675831707464000781/mda-pb75i3mqydagsf5c.mp4
站着等你三千年,https://vd2.bdstatic.com/mda-pck188rxdepipmj1/576p/h264/1679360113510750529/mda-pck188rxdepipmj1.mp4
飘雪,https://vd3.bdstatic.com/mda-mg0emn2xhpddeg1j/hd/cae_h264/1625135711695480542/mda-mg0emn2xhpddeg1j.mp4
五百年桑田沧海,https://vd3.bdstatic.com/mda-imnnvxijhdcnem93/hd/mda-imnnvxijhdcnem93.mp4
五百年桑田沧海,https://vd2.bdstatic.com/mda-nmj7af2cpbf4hn14/576p/h264/1671513028234767814/mda-nmj7af2cpbf4hn14.mp4
干就完了,https://vd3.bdstatic.com/mda-mkpd6xzxe91etw8c/sc/cae_h264/1637766099902911413/mda-mkpd6xzxe91etw8c.mp4
喝一杯最烈的酒,https://vd3.bdstatic.com/mda-mkt45tnypacz3smk/sc/cae_h264/1638069225501294830/mda-mkt45tnypacz3smk.mp4
爱江山更爱美人,https://vd4.bdstatic.com/mda-mm2a18n5jdh6d8bs/sc/cae_h264/1638516147610932793/mda-mm2a18n5jdh6d8bs.mp4
站台,https://vd2.bdstatic.com/mda-mju7bud6vwuub0nq/hd/cae_h264_nowatermark/1635484907845663119/mda-mju7bud6vwuub0nq.mp4
东南西北风DJ,https://vd2.bdstatic.com/mda-ncnfhdbt5mucyi3w/cae_h264_delogo/1648033513910900148/mda-ncnfhdbt5mucyi3w.mp4
三月里的小雨,https://vd2.bdstatic.com/mda-mgwegh0bzv4cy6cb/1080p/cae_h264/1627727251470197083/mda-mgwegh0bzv4cy6cb.mp4
DJ流浪兄弟,https://vd2.bdstatic.com/mda-mhrdtax1km0idkc5/1080p/cae_h264/1629972852606533219/mda-mhrdtax1km0idkc5.mp4
一个人挺好,https://vd3.bdstatic.com/mda-mh6gqq4b59z26cjx/1080p/cae_h264/1628504623473300938/mda-mh6gqq4b59z26cjx.mp4
心在跳情在烧,https://vd4.bdstatic.com/mda-mhwf07t27w3gi1y7/1080p/cae_h264/1630406994590156367/mda-mhwf07t27w3gi1y7.mp4
活着,https://vd2.bdstatic.com/mda-mbnj4suztx78gu94/v1-cae/sc/mda-mbnj4suztx78gu94.mp4
沿海独白,https://vd2.bdstatic.com/mda-nm6iau89dhri5gbm/720p/h264/1670417936543801200/mda-nm6iau89dhri5gbm.mp4
多想还小,https://vd4.bdstatic.com/mda-nk3fu67kf8eqdun7/1080p/cae_h264/1667565196014677365/mda-nk3fu67kf8eqdun7.mp4
守护着我的光,https://vd2.bdstatic.com/mda-mgqawtm14a3vqkvs/1080p/cae_h264/1627202348895256362/mda-mgqawtm14a3vqkvs.mp4
爱是无畏的冒险,https://vd2.bdstatic.com/mda-nm3k4m4ejvvpndkh/1080p/cae_h264/1670163913574782300/mda-nm3k4m4ejvvpndkh.mp4
我曾遇到一束光,https://vd3.bdstatic.com/mda-njpbxynh1szgp57e/1080p/cae_h264/1666602104701443232/mda-njpbxynh1szgp57e.mp4
化作烟火为你坠落,https://vd4.bdstatic.com/mda-nkaijd74m1pqv9bk/1080p/cae_h264/1668247490960107641/mda-nkaijd74m1pqv9bk.mp4
人间烟火,https://vd4.bdstatic.com/mda-niqi10grdad2qns4/1080p/cae_h264/1664173946652123000/mda-niqi10grdad2qns4.mp4
如愿,https://vd3.bdstatic.com/mda-nj893jys65vc5di7/1080p/cae_h264/1665297194839835468/mda-nj893jys65vc5di7.mp4
万里归途,https://vd2.bdstatic.com/mda-nit6n21gb4ksv5qf/sc/cae_h264/1664340374615419242/mda-nit6n21gb4ksv5qf.mp4
是你,https://vd2.bdstatic.com/mda-nj8924tvhuayfy9m/1080p/cae_h264/1665297152488131284/mda-nj8924tvhuayfy9m.mp4
万疆,https://vd4.bdstatic.com/mda-menmz120v7ctd1id/sc/cae_h264/1621787485080307854/mda-menmz120v7ctd1id.mp4
雪龙吟,https://vd2.bdstatic.com/mda-nj89aej1uvnq019f/1080p/cae_h264/1665297822092470364/mda-nj89aej1uvnq019f.mp4
天地龙鳞,https://vd4.bdstatic.com/mda-naaeu9t1nsay6w9s/1080p/cae_h264_delogo/1641920281986487347/mda-naaeu9t1nsay6w9s.mp4
一百万个可能,https://vd2.bdstatic.com/mda-ikcrjhezf8j5udna/sc/mda-ikcrjhezf8j5udna.mp4
这世界那么多人,https://vd2.bdstatic.com/mda-mfufc38ipfvjcgg2/1080p/cae_h264/1624965738219465234/mda-mfufc38ipfvjcgg2.mp4
星辰大海,https://vd2.bdstatic.com/mda-mew3nmesp1xb7cvv/1080p/cae_h264/1622429374349025086/mda-mew3nmesp1xb7cvv.mp4
光的方向,https://vd3.bdstatic.com/mda-na4n20ffymsry571/1080p/cae_h264/1641398388139808201/mda-na4n20ffymsry571.mp4
你的答案,https://vd4.bdstatic.com/mda-khpzagdsc57i1vic/sc/cae_h264_nowatermark/mda-khpzagdsc57i1vic.mp4
一路生花,https://vd2.bdstatic.com/mda-nadm5jqnuteatw2u/1080p/cae_h264_delogo/1642172623477883382/mda-nadm5jqnuteatw2u.mp4
月老掉线,https://vd3.bdstatic.com/mda-nc348dse2t71m6az/1080p/cae_h264_delogo/1646365337334502921/mda-nc348dse2t71m6az.mp4
小城夏天,https://vd2.bdstatic.com/mda-ninj4gng5ep93ya5/1080p/cae_h264/1663941252690918837/mda-ninj4gng5ep93ya5.mp4
篇章,https://vd2.bdstatic.com//mda-nc7qangz9xxjcsm8//1080p//cae_h264_delogo//1646772265731181774//mda-nc7qangz9xxjcsm8.mp4
活着,https://vd2.bdstatic.com/mda-mbnj4suztx78gu94/v1-cae/sc/mda-mbnj4suztx78gu94.mp4
巡光,https://vd4.bdstatic.com/mda-njebdp99a17q0599/1080p/cae_h264/1665821455184779135/mda-njebdp99a17q0599.mp4
海底,https://vd2.bdstatic.com/mda-me3hv2eisf1ekvr4/1080p/cae_h264/1620132635069693905/mda-me3hv2eisf1ekvr4.mp4
沦陷,https://vd2.bdstatic.com/mda-mcw73c4cwjithi09/1080p/cae_h264/1617167703/mda-mcw73c4cwjithi09.mp4
沿海独白,https://vd2.bdstatic.com/mda-nm6iau89dhri5gbm/720p/h264/1670417936543801200/mda-nm6iau89dhri5gbm.mp4
多想还小,https://vd4.bdstatic.com/mda-nk3fu67kf8eqdun7/1080p/cae_h264/1667565196014677365/mda-nk3fu67kf8eqdun7.mp4
岁月神偷,https://vd2.bdstatic.com/mda-mhp8k0ewrw1y0mgx/1080p/cae_h264/1629785611434110581/mda-mhp8k0ewrw1y0mgx.mp4
爱是无畏的冒险,https://vd2.bdstatic.com/mda-nm3k4m4ejvvpndkh/1080p/cae_h264/1670163913574782300/mda-nm3k4m4ejvvpndkh.mp4
我曾遇到一束光,https://vd3.bdstatic.com/mda-njpbxynh1szgp57e/1080p/cae_h264/1666602104701443232/mda-njpbxynh1szgp57e.mp4
化作烟火为你坠落,https://vd4.bdstatic.com/mda-nkaijd74m1pqv9bk/1080p/cae_h264/1668247490960107641/mda-nkaijd74m1pqv9bk.mp4
世间美好与你环环相扣,https://vd4.bdstatic.com/mda-jk067mikd2dabiwk/sc/mda-jk067mikd2dabiwk.mp4
下辈子不一定还能遇见你,https://vd3.bdstatic.com/mda-mf4gye4mv3i0m1ia/1080p/cae_h264/1622895146670041760/mda-mf4gye4mv3i0m1ia.mp4
清明上河图,https://vd3.bdstatic.com/mda-mh9pkw425imws1w5/fhd/cae_h264_nowatermark/1628635770219179484/mda-mh9pkw425imws1w5.mp4
晚风心里吹,https://vd3.bdstatic.com/mda-ngvnw3q3itc4dvtn/uhd/cae_h264/1659223683231649791/mda-ngvnw3q3itc4dvtn.mp4
爱的暴风雨,https://vd4.bdstatic.com/mda-mfefwgmbvtahii7f/1080p/cae_h264/1623756769237689577/mda-mfefwgmbvtahii7f.mp4
阿衣莫,https://vd3.bdstatic.com/mda-mmgir9zxvr2mbps4/1080p/cae_h264/1639811266380997452/mda-mmgir9zxvr2mbps4.mp4
来跳舞,https://vd2.bdstatic.com/mda-mgcmycs3ww5u3nrj/1080p/cae_h264/1626201838392868952/mda-mgcmycs3ww5u3nrj.mp4
黑桃A,https://vd3.bdstatic.com/mda-nj7ate5y1i7c8y5r/720p/h264/1665214737276344049/mda-nj7ate5y1i7c8y5r.mp4
秒针,https://vd4.bdstatic.com/mda-nbe2inzqcpkd8ypj/1080p/cae_h264_delogo/1645009266570212373/mda-nbe2inzqcpkd8ypj.mp4
解药,https://vd2.bdstatic.com/mda-mhcimca225xprqep/1080p/cae_h264/1628860987365651821/mda-mhcimca225xprqep.mp4
下潜,https://vd4.bdstatic.com/mda-nb92psauygdfqiqx/sc/cae_h264_delogo/1644461528910481089/mda-nb92psauygdfqiqx.mp4
放空,https://vd2.bdstatic.com/mda-mgia9h5y4jvsem0w/1080p/cae_h264/1626679245412616533/mda-mgia9h5y4jvsem0w.mp4
两个世界,http://mobi.kuwo.cn/tmevideo/tme1932603.mp4
孤独的王,http://mobi.kuwo.cn/tmevideo/tme1257703.mp4
烟雨人间,http://mobi.kuwo.cn/tmevideo/tme1257648.mp4
阿果吉曲,http://mobi.kuwo.cn/tmevideo/tme1257695.mp4#http://mobi.kuwo.cn/tmevideo/tme1257647.mp4
音乐欣赏,https://vd2.bdstatic.com/mda-pagk4ayy8huvuu5g/hd/cae_h264/1674004730256821197/mda-pagk4ayy8huvuu5g.mp4
斯卡布罗集市,https://vd3.bdstatic.com/mda-ng73jk1mcu65x9yg/576p/h264/1657247851272304153/mda-ng73jk1mcu65x9yg.mp4
斗鱼音乐频道,http://zzy789.xyz/douyu1.php?id=3870925
神乐华语影院,
http://tc-tct.douyucdn2.cn/dyliveflv1a/85894rmovieChow_4000.xs?wsAuth=ba1c90644d5727f7eff2d821807aceb6&token=web-h5-90270207-85894-853ec75fcb0c6ecaca17aa65580152fde64a0f1c44c269f0&logo=0&expire=0&did=d1bae13724faf6e93becdd6000021601&origin=hw
神乐欧美影院,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=3b64dd17d293b133c58bda21e3147e5b&token=cpn-androidmpro-0-20415-b6774b3b3249db1768f0ac048c5ed218ac54e1f82b04b2bf&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2

MTV歌曲,#genre#
吴涤清-阿里巴巴,http://em.21dtv.com/songs/60066768.mk
吴涤清-草原之夜,http://em.21dtv.com/songs/60066903.mkv
许巍-蓝莲花,http://em.21dtv.com/songs/60026064.mkv
许巍-蓝莲花,http://em.21dtv.com/songs/60026063.mkv
许巍-漫步,http://em.21dtv.com/songs/60028561.mkv
许巍-漫步,http://em.21dtv.com/songs/60028562.mkv
孙维良+宁可-康定情歌,http://em.21dtv.com/songs/60067159.mkv
张蔷-爱你在心口难开,http://em.21dtv.com/songs/60008040.mkv
吴涤清-康定情歌,http://em.21dtv.com/songs/60067160.mkv
宋祖英+蒲巴甲+苏有朋-康定情歌,http://em.21dtv.com/songs/60076245.mkv
玖月奇迹-康定情歌,http://em.21dtv.com/songs/60083215.mkv
宁可+孙维良-康定情歌,http://em.21dtv.com/songs/60083216.mkv
毕福剑+苏丹-走天涯,http://em.21dtv.com/songs/60079748.mkv
陈百强-今宵多珍重,http://em.21dtv.com/songs/60023922.mkv
陈百强-南北一家亲,http://em.21dtv.com/songs/60031082.mkv
蔡琴-今宵多珍重,http://em.21dtv.com/songs/60023921.mkv
崔萍-今宵多珍重,http://em.21dtv.com/songs/60023923.mkv
雷安娜-今宵多珍重,http://em.21dtv.com/songs/60023924.mkv
梅艳芳-今宵多珍重,http://em.21dtv.com/songs/60023925.mkv
谢雷+杨燕-今宵多珍重,http://em.21dtv.com/songs/60023926.mkv
叶丽仪-今宵多珍重,http://em.21dtv.com/songs/60023927.mkv
林一峰-偏偏喜欢你,http://em.21dtv.com/songs/60033418.mkv
谢雷-偏偏喜欢你,http://em.21dtv.com/songs/60033419.mkv
陈百强-偏偏喜欢你,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c4sd0hjc77uadn62vdpg&ratio=720p&line=0
陈百强-偏偏喜欢你,http://em.21dtv.com/songs/60033420.mkv
柳影虹-偏偏喜欢你,http://em.21dtv.com/songs/60062698.mkv
谭咏麟+杜丽莎-今宵多珍重,http://em.21dtv.com/songs/60070818.mkv
石修-今宵多珍重,http://em.21dtv.com/songs/60076129.mkv
汪明荃-今宵多珍重,http://em.21dtv.com/songs/60076130.mkv
SOLER-天才白痴梦,http://em.21dtv.com/songs/60041752.mkv
任贤齐+周华健-天才白痴梦,http://em.21dtv.com/songs/60041753.mkv
许志安-天才白痴梦,http://em.21dtv.com/songs/60041754.mkv
张惠妹-天才白痴梦,http://em.21dtv.com/songs/60041755.mkv
陈百强-天才白痴梦,http://em.21dtv.com/songs/60041756.mkv
赵传-快乐似神仙,http://em.21dtv.com/songs/60025785.mkv
赵传-快乐似神仙,http://em.21dtv.com/songs/60025784.mkv
刘德华-开心的马骝,http://em.21dtv.com/songs/60025030.mkv
刘德华-开心的马骝,http://em.21dtv.com/songs/60025029.mkv
汪明荃-万水千山总是情,http://em.21dtv.com/songs/60043309.mkv
汪明荃-万水千山总是情,http://em.21dtv.com/songs/60043312.mkv
张帝+朱明瑛-万水千山总是情,http://em.21dtv.com/songs/60043310.mkv
张帝-为什么不爱我,http://em.21dtv.com/songs/60078099.mkv
张帝-毛毛歌,http://em.21dtv.com/songs/60028653.mkv
TWINS-恋爱大过天,http://em.21dtv.com/songs/60027000.mkv
TWINS-恋爱大过天,http://em.21dtv.com/songs/60026998.mkv
李克勤+梁荣忠-恋爱大过天,http://em.21dtv.com/songs/60026999.mkv
李宇春-零点五英里,http://em.21dtv.com/songs/60027451.mkv
蔡琴-绿岛小夜曲,http://em.21dtv.com/songs/60028153.mkv
佚名-绿岛小夜曲(慢四),http://em.21dtv.com/songs/60028154.mkv
刘若英-绿岛小夜曲,http://em.21dtv.com/songs/60028155.mkv
甄妮-绿岛小夜曲,http://em.21dtv.com/songs/60028156.mkv
黄品源+任贤齐-浪花一朵朵,http://em.21dtv.com/songs/60026219.mkv
莫文蔚-溜溜的情歌,http://em.21dtv.com/songs/60076463.mkv
梅花三姐妹-流浪走天涯,http://em.21dtv.com/songs/60027690.mkv
F.I.R-流浪者之歌,http://em.21dtv.com/songs/60027684.mkv$线路1
陈慧娴-黎明不要来,http://em.21dtv.com/songs/60026831.mkv
陈洁灵-黎明不要来,http://em.21dtv.com/songs/60026832.mkv
徐小凤-黎明不要来,http://em.21dtv.com/songs/60026833.mkv
徐佳莹-旅行的意义,http://em.21dtv.com/songs/60076514.mkv
徐佳莹-旅行的意义,http://em.21dtv.com/songs/60085404.mkv
旭日阳刚-老乡见老乡,http://em.21dtv.com/songs/60076356.mkv
朱咪咪+叶振棠-俩忘烟水里,http://em.21dtv.com/songs/60027329.mkv
朱咪咪-俩忘烟水里,http://em.21dtv.com/songs/60027330.mkv
尹光+吕有慧-俩忘烟水里,http://em.21dtv.com/songs/60061366.mkv
林子祥+谢安琪-俩忘烟水里,http://em.21dtv.com/songs/60076405.mkv
罗敏庄+黄日华-两忘烟水里,http://em.21dtv.com/songs/60076435.mkv
张学友+许慧欣-流星下的愿,http://em.21dtv.com/songs/60027735.mkv
高向鹏-老兄行酒楼,http://em.21dtv.com/songs/60026442.mkv
谭咏麟+李克勤-理想与和平,http://em.21dtv.com/songs/60026892.mkv
谭咏麟-理想与和平,http://em.21dtv.com/songs/60026893.mkv
徐小凤-流下眼泪前,http://em.21dtv.com/songs/60027719.mkv
